Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDP21,OUT035,3190.643467582415
FDL04,OUT045,1673.983987286064
FDV23,OUT013,2006.4707423197508
FDF24,OUT046,1349.5129043321313
FDH56,OUT027,2846.400822516553
FDB51,OUT049,1068.5067658349321
FDI58,OUT027,2846.400822516553
FDR20,OUT013,790.3307954098361
FDC51,OUT018,2006.4707423197508
FDB16,OUT027,2846.400822516553
FDE40,OUT049,1068.5067658349321
NCM17,OUT035,790.3307954098361
FDU56,OUT035,3190.643467582415
FDS32,OUT019,207.13050352504627
FDX02,OUT049,3805.9486041666673
FDT39,OUT027,5041.8214974468065
FDE35,OUT017,1068.5067658349321
NCI42,OUT019,471.3068466911762
DRL23,OUT046,1673.983987286064
FDA10,OUT046,2117.4513803278687
FDA11,OUT013,1559.9736407643322
NCM06,OUT046,2432.6625807321757
NCT05,OUT035,4125.174474540678
NCQ02,OUT010,471.3068466911762
NCY06,OUT049,2117.4513803278687
FDY56,OUT035,3805.9486041666673
FDL02,OUT035,1673.983987286064
NCI06,OUT035,2843.569789215687
FDQ14,OUT045,2432.6625807321757
FDQ12,OUT017,3805.9486041666673
FDP36,OUT046,790.3307954098361
FDK21,OUT027,5041.8214974468065
FDO40,OUT045,2432.6625807321757
NCK54,OUT019,207.13050352504627
FDY09,OUT018,2843.569789215687
NCW30,OUT049,4125.174474540678
NCC55,OUT027,646.0888157894736
FDE58,OUT018,1892.0661445161284
FDR39,OUT013,3190.643467582415
FDU28,OUT049,3190.643467582415
FDH08,OUT017,3805.9486041666673
FDG35,OUT045,2843.569789215687
FDG22,OUT049,646.0888157894736
FDC34,OUT035,2633.8398439024386
FDP15,OUT018,4125.174474540678
FDK34,OUT010,471.3068466911762
FDU45,OUT035,1892.0661445161284
FDQ04,OUT027,646.0888157894736
FDX22,OUT018,3805.9486041666673
FDB45,OUT017,1673.983987286064
NCH43,OUT027,5041.8214974468065
DRE60,OUT046,3549.8509475083047
FDD17,OUT027,5041.8214974468065
NCM54,OUT017,2117.4513803278687
NCH55,OUT013,2117.4513803278687
NCT06,OUT017,2633.8398439024386
FDA48,OUT027,5041.8214974468065
FDY58,OUT027,5041.8214974468065
FDO25,OUT045,3549.8509475083047
FDN50,OUT045,1559.9736407643322
FDH35,OUT035,2633.8398439024386
FDK09,OUT045,3549.8509475083047
FDO16,OUT013,1349.5129043321313
FDW11,OUT045,1068.5067658349321
FDU47,OUT027,2846.400822516553
NCQ42,OUT010,207.13050352504627
FDK55,OUT027,2846.400822516553
FDN08,OUT049,1892.0661445161284
FDT57,OUT045,3805.9486041666673
FDJ12,OUT018,3805.9486041666673
DRL59,OUT017,790.3307954098361
NCN53,OUT046,646.0888157894736
FDO51,OUT010,207.13050352504627
FDK56,OUT017,3190.643467582415
FDY12,OUT035,1068.5067658349321
FDU15,OUT035,646.0888157894736
FDQ19,OUT046,3805.9486041666673
DRF15,OUT045,2432.6625807321757
DRE25,OUT019,207.13050352504627
FDK57,OUT018,1892.0661445161284
FDD33,OUT010,471.3068466911762
FDR34,OUT027,5041.8214974468065
FDU04,OUT045,2006.4707423197508
FDE35,OUT019,207.13050352504627
NCD31,OUT035,2633.8398439024386
FDJ56,OUT035,1559.9736407643322
NCU53,OUT046,2633.8398439024386
FDD39,OUT035,3549.8509475083047
NCU17,OUT019,207.13050352504627
FDJ20,OUT046,2117.4513803278687
NCW41,OUT018,2633.8398439024386
FDL52,OUT035,646.0888157894736
FDS39,OUT035,2006.4707423197508
DRJ47,OUT045,2843.569789215687
FDP13,OUT010,207.13050352504627
DRK39,OUT010,207.13050352504627
FDF28,OUT010,207.13050352504627
FDB09,OUT045,2117.4513803278687
FDM51,OUT046,1559.9736407643322
DRM49,OUT018,790.3307954098361
DRF23,OUT013,2843.569789215687
DRH01,OUT035,2843.569789215687
FDH12,OUT027,2846.400822516553
FDA28,OUT019,207.13050352504627
FDW37,OUT018,1349.5129043321313
FDF02,OUT046,1673.983987286064
DRL37,OUT046,646.0888157894736
NCF43,OUT046,2006.4707423197508
FDH08,OUT010,471.3068466911762
FDR34,OUT019,471.3068466911762
NCK19,OUT049,3011.5252991596626
NCD55,OUT018,646.0888157894736
FDT27,OUT049,3549.8509475083047
FDQ57,OUT045,2432.6625807321757
FDA47,OUT035,2633.8398439024386
DRG15,OUT027,1068.5067658349321
FDE05,OUT018,2432.6625807321757
FDN46,OUT046,1559.9736407643322
FDX27,OUT027,2846.400822516553
FDT51,OUT045,1673.983987286064
FDU33,OUT013,790.3307954098361
FDJ16,OUT027,1068.5067658349321
FDD20,OUT019,207.13050352504627
FDT36,OUT049,646.0888157894736
DRF15,OUT027,5041.8214974468065
FDN52,OUT010,207.13050352504627
FDC22,OUT027,5041.8214974468065
FDX15,OUT045,2633.8398439024386
FDT13,OUT013,3190.643467582415
FDU04,OUT017,2006.4707423197508
FDU31,OUT019,471.3068466911762
FDW59,OUT027,2846.400822516553
NCO29,OUT046,2633.8398439024386
FDL15,OUT035,2432.6625807321757
FDI41,OUT049,2432.6625807321757
FDQ48,OUT049,1559.9736407643322
DRI39,OUT013,1068.5067658349321
FDI08,OUT013,4125.174474540678
FDC21,OUT049,1673.983987286064
FDF58,OUT035,1068.5067658349321
FDS08,OUT010,471.3068466911762
FDE47,OUT045,2117.4513803278687
NCP18,OUT019,471.3068466911762
NCR41,OUT013,1559.9736407643322
FDA27,OUT013,4125.174474540678
FDA43,OUT035,3011.5252991596626
FDA49,OUT045,1349.5129043321313
NCE55,OUT018,2843.569789215687
DRM49,OUT027,790.3307954098361
FDF22,OUT027,5041.8214974468065
FDQ15,OUT018,1349.5129043321313
NCS54,OUT017,2843.569789215687
NCY05,OUT013,646.0888157894736
FDR45,OUT046,3805.9486041666673
FDK57,OUT049,2006.4707423197508
FDF41,OUT010,471.3068466911762
FDV21,OUT046,2006.4707423197508
FDD51,OUT046,790.3307954098361
FDF33,OUT046,1673.983987286064
FDA38,OUT046,3805.9486041666673
FDR56,OUT045,3011.5252991596626
NCN41,OUT017,2117.4513803278687
FDC60,OUT027,2846.400822516553
FDB47,OUT045,3549.8509475083047
DRH01,OUT013,2843.569789215687
FDW08,OUT046,1673.983987286064
FDF38,OUT027,646.0888157894736
FDY32,OUT017,2633.8398439024386
FDG34,OUT049,1673.983987286064
FDG47,OUT019,471.3068466911762
NCF18,OUT035,3190.643467582415
FDL39,OUT019,471.3068466911762
NCH55,OUT035,2117.4513803278687
DRJ35,OUT049,1068.5067658349321
FDS44,OUT035,3549.8509475083047
DRE01,OUT018,3549.8509475083047
FDY39,OUT013,3190.643467582415
FDY32,OUT018,2633.8398439024386
FDR33,OUT027,2846.400822516553
NCP50,OUT049,1349.5129043321313
FDZ47,OUT018,1559.9736407643322
FDU57,OUT049,2432.6625807321757
FDY44,OUT013,3011.5252991596626
DRH59,OUT018,1068.5067658349321
FDB03,OUT027,5041.8214974468065
FDY46,OUT045,3190.643467582415
FDM39,OUT045,2843.569789215687
FDY36,OUT035,1068.5067658349321
NCM55,OUT035,3190.643467582415
FDJ50,OUT010,207.13050352504627
DRL60,OUT013,2432.6625807321757
NCJ54,OUT049,3805.9486041666673
FDX59,OUT017,646.0888157894736
FDI07,OUT013,3011.5252991596626
DRF51,OUT010,207.13050352504627
FDM14,OUT017,1673.983987286064
FDP21,OUT045,3190.643467582415
FDE40,OUT035,1068.5067658349321
FDE05,OUT035,2432.6625807321757
FDM13,OUT027,2846.400822516553
FDC34,OUT027,5041.8214974468065
NCI55,OUT018,2117.4513803278687
NCE43,OUT018,2633.8398439024386
FDW58,OUT018,1673.983987286064
FDG60,OUT045,3805.9486041666673
FDV31,OUT017,2843.569789215687
FDR47,OUT013,3011.5252991596626
FDM60,OUT019,207.13050352504627
NCF06,OUT018,4125.174474540678
NCN26,OUT027,2846.400822516553
FDQ59,OUT049,1349.5129043321313
FDF09,OUT046,646.0888157894736
NCS06,OUT017,4125.174474540678
FDT44,OUT046,1892.0661445161284
FDI19,OUT017,3805.9486041666673
FDT22,OUT017,1068.5067658349321
NCF54,OUT027,5041.8214974468065
DRG25,OUT045,3190.643467582415
FDB59,OUT017,3011.5252991596626
FDQ37,OUT017,3011.5252991596626
FDP56,OUT035,790.3307954098361
FDW44,OUT035,2843.569789215687
FDJ26,OUT010,471.3068466911762
FDU43,OUT018,3805.9486041666673
FDW33,OUT045,1673.983987286064
NCX53,OUT027,2846.400822516553
FDN56,OUT010,471.3068466911762
DRF15,OUT049,2432.6625807321757
FDO33,OUT017,1892.0661445161284
FDZ39,OUT010,207.13050352504627
NCJ19,OUT017,1068.5067658349321
FDU01,OUT035,3190.643467582415
FDT12,OUT035,3805.9486041666673
NCM18,OUT018,1068.5067658349321
FDP19,OUT017,2006.4707423197508
NCR42,OUT049,646.0888157894736
FDN10,OUT046,1892.0661445161284
FDG44,OUT017,1068.5067658349321
FDQ10,OUT046,2843.569789215687
DRH13,OUT049,1673.983987286064
FDT52,OUT013,3805.9486041666673
FDM56,OUT045,1673.983987286064
NCO43,OUT010,207.13050352504627
NCV29,OUT035,2843.569789215687
NCF06,OUT013,4125.174474540678
FDO50,OUT035,1349.5129043321313
FDT59,OUT013,3805.9486041666673
FDX40,OUT027,646.0888157894736
FDE50,OUT017,3190.643467582415
FDX51,OUT017,3011.5252991596626
NCD30,OUT018,1559.9736407643322
FDK15,OUT013,1559.9736407643322
FDL12,OUT045,1068.5067658349321
FDK46,OUT017,4125.174474540678
DRH49,OUT010,207.13050352504627
FDQ57,OUT046,2432.6625807321757
FDY59,OUT017,1349.5129043321313
FDO09,OUT018,4125.174474540678
NCG30,OUT035,2117.4513803278687
FDM09,OUT017,2633.8398439024386
NCN17,OUT027,2846.400822516553
NCS42,OUT013,1349.5129043321313
FDD02,OUT019,207.13050352504627
FDE34,OUT013,3190.643467582415
FDU38,OUT045,3011.5252991596626
FDB33,OUT046,2633.8398439024386
NCJ29,OUT017,1349.5129043321313
FDZ27,OUT035,790.3307954098361
FDI40,OUT013,1559.9736407643322
FDG22,OUT013,646.0888157894736
FDT51,OUT017,1673.983987286064
FDF20,OUT018,3011.5252991596626
FDV50,OUT035,2117.4513803278687
FDT02,OUT049,646.0888157894736
DRC49,OUT017,2432.6625807321757
FDF26,OUT049,2432.6625807321757
FDV52,OUT035,1892.0661445161284
FDX59,OUT049,646.0888157894736
FDV25,OUT035,3805.9486041666673
FDW23,OUT027,646.0888157894736
FDE53,OUT018,1673.983987286064
FDA19,OUT017,2006.4707423197508
FDH22,OUT046,2006.4707423197508
NCO41,OUT013,1559.9736407643322
FDX12,OUT017,3805.9486041666673
FDF17,OUT013,3011.5252991596626
FDS11,OUT045,3805.9486041666673
FDR51,OUT035,2432.6625807321757
FDT49,OUT010,207.13050352504627
FDC56,OUT013,2006.4707423197508
FDR13,OUT027,2846.400822516553
FDQ60,OUT035,2006.4707423197508
FDN38,OUT049,4125.174474540678
NCL29,OUT013,2633.8398439024386
FDO13,OUT027,5041.8214974468065
FDE26,OUT018,2432.6625807321757
FDA31,OUT010,471.3068466911762
FDX14,OUT035,1068.5067658349321
FDA34,OUT045,2843.569789215687
FDF26,OUT013,2432.6625807321757
FDE38,OUT045,2633.8398439024386
DRI11,OUT046,1892.0661445161284
FDQ60,OUT027,2846.400822516553
FDL21,OUT027,646.0888157894736
DRC12,OUT027,5041.8214974468065
FDC47,OUT046,3549.8509475083047
FDE57,OUT045,2006.4707423197508
FDT14,OUT045,2006.4707423197508
NCZ53,OUT046,3190.643467582415
FDE28,OUT018,3549.8509475083047
FDR19,OUT035,2432.6625807321757
NCF54,OUT019,471.3068466911762
FDZ08,OUT046,1349.5129043321313
NCJ05,OUT018,2432.6625807321757
FDF59,OUT046,2006.4707423197508
NCO05,OUT035,1559.9736407643322
FDW24,OUT018,790.3307954098361
NCX42,OUT018,2633.8398439024386
NCA53,OUT035,790.3307954098361
FDI45,OUT019,471.3068466911762
FDG46,OUT046,1892.0661445161284
FDM20,OUT010,471.3068466911762
FDW11,OUT010,207.13050352504627
FDX08,OUT035,2843.569789215687
NCK17,OUT035,646.0888157894736
FDK32,OUT018,2432.6625807321757
NCA42,OUT035,2633.8398439024386
DRI01,OUT035,2843.569789215687
NCL55,OUT049,4125.174474540678
DRE25,OUT018,1559.9736407643322
FDD14,OUT017,3190.643467582415
FDB10,OUT046,3549.8509475083047
DRN11,OUT035,2432.6625807321757
FDP38,OUT018,790.3307954098361
NCA30,OUT017,3190.643467582415
FDT15,OUT017,3190.643467582415
NCP55,OUT018,1068.5067658349321
FDF12,OUT035,2432.6625807321757
FDM21,OUT018,4125.174474540678
FDX56,OUT035,3549.8509475083047
FDF10,OUT017,2432.6625807321757
FDT32,OUT045,3190.643467582415
FDM51,OUT018,1559.9736407643322
NCR50,OUT018,2432.6625807321757
FDI19,OUT049,3805.9486041666673
FDX21,OUT017,1673.983987286064
FDR31,OUT035,2432.6625807321757
FDY02,OUT013,4125.174474540678
NCA29,OUT045,2843.569789215687
NCX17,OUT046,3549.8509475083047
FDM12,OUT045,3011.5252991596626
FDI53,OUT027,5041.8214974468065
NCU30,OUT049,2633.8398439024386
FDC56,OUT027,2846.400822516553
FDK27,OUT018,2006.4707423197508
NCK18,OUT017,2633.8398439024386
FDB52,OUT019,471.3068466911762
DRG25,OUT027,5041.8214974468065
FDZ13,OUT049,790.3307954098361
FDB57,OUT019,471.3068466911762
FDR40,OUT046,1349.5129043321313
NCO14,OUT019,207.13050352504627
NCN19,OUT045,3011.5252991596626
FDQ28,OUT019,471.3068466911762
FDO13,OUT018,2633.8398439024386
FDK48,OUT013,1349.5129043321313
FDU07,OUT018,2432.6625807321757
FDW20,OUT046,2117.4513803278687
FDV12,OUT010,207.13050352504627
FDH24,OUT013,2633.8398439024386
FDV59,OUT049,3805.9486041666673
FDK57,OUT045,2006.4707423197508
FDL16,OUT027,790.3307954098361
NCQ17,OUT046,2432.6625807321757
FDJ15,OUT018,3190.643467582415
FDX24,OUT049,1349.5129043321313
FDT47,OUT046,1559.9736407643322
FDT10,OUT049,1068.5067658349321
FDZ37,OUT018,1349.5129043321313
FDW43,OUT027,5041.8214974468065
DRN36,OUT017,1559.9736407643322
FDJ14,OUT045,1349.5129043321313
FDA32,OUT013,3805.9486041666673
FDJ38,OUT019,471.3068466911762
FDQ57,OUT017,2432.6625807321757
NCQ41,OUT019,471.3068466911762
FDG56,OUT049,1068.5067658349321
DRC13,OUT027,2846.400822516553
FDV55,OUT035,2432.6625807321757
FDQ49,OUT045,2633.8398439024386
FDE29,OUT010,207.13050352504627
FDR03,OUT013,3805.9486041666673
FDD45,OUT049,1349.5129043321313
FDN38,OUT010,471.3068466911762
FDT56,OUT046,1068.5067658349321
FDT48,OUT045,3011.5252991596626
FDU03,OUT049,3190.643467582415
FDC56,OUT010,207.13050352504627
NCO43,OUT027,2846.400822516553
FDQ27,OUT017,1559.9736407643322
FDR03,OUT046,3805.9486041666673
DRH23,OUT010,207.13050352504627
FDG22,OUT045,646.0888157894736
NCJ42,OUT013,1673.983987286064
FDR24,OUT046,1349.5129043321313
FDW60,OUT035,2843.569789215687
FDJ08,OUT013,3190.643467582415
DRL59,OUT018,790.3307954098361
FDG60,OUT010,471.3068466911762
FDW27,OUT017,2432.6625807321757
FDX14,OUT018,1349.5129043321313
FDC20,OUT013,1068.5067658349321
NCS29,OUT018,4125.174474540678
FDJ56,OUT046,1559.9736407643322
FDB20,OUT019,207.13050352504627
FDL28,OUT027,5041.8214974468065
FDW01,OUT018,2432.6625807321757
FDL03,OUT046,3011.5252991596626
FDX22,OUT049,3805.9486041666673
FDJ21,OUT035,2432.6625807321757
FDR31,OUT045,2432.6625807321757
FDG21,OUT035,2432.6625807321757
FDS22,OUT027,646.0888157894736
FDK08,OUT035,1559.9736407643322
FDE17,OUT018,2432.6625807321757
NCN30,OUT017,1559.9736407643322
FDT50,OUT046,1559.9736407643322
NCX42,OUT049,2633.8398439024386
FDJ12,OUT035,3805.9486041666673
NCA18,OUT027,2846.400822516553
FDP23,OUT019,471.3068466911762
FDX12,OUT013,3805.9486041666673
FDN40,OUT018,2432.6625807321757
FDV48,OUT035,1349.5129043321313
NCY54,OUT013,2843.569789215687
FDL16,OUT010,207.13050352504627
FDR45,OUT018,3805.9486041666673
FDJ52,OUT046,2633.8398439024386
DRG01,OUT017,1349.5129043321313
FDP52,OUT013,3549.8509475083047
FDU58,OUT017,3190.643467582415
FDL02,OUT045,1673.983987286064
FDG28,OUT013,3805.9486041666673
FDA19,OUT035,2006.4707423197508
FDW46,OUT027,1068.5067658349321
NCD43,OUT049,1673.983987286064
DRG39,OUT013,790.3307954098361
NCF55,OUT049,646.0888157894736
FDJ07,OUT046,1892.0661445161284
FDE08,OUT046,2432.6625807321757
FDP56,OUT019,207.13050352504627
FDT45,OUT045,1068.5067658349321
FDF17,OUT018,3011.5252991596626
FDX44,OUT046,1349.5129043321313
FDM28,OUT027,5041.8214974468065
FDI36,OUT049,3011.5252991596626
FDS07,OUT045,1892.0661445161284
FDD36,OUT045,1892.0661445161284
FDW11,OUT046,1068.5067658349321
FDN40,OUT049,2432.6625807321757
NCQ18,OUT049,1559.9736407643322
NCQ54,OUT017,2633.8398439024386
NCS42,OUT045,1349.5129043321313
DRH39,OUT010,207.13050352504627
FDC09,OUT027,2846.400822516553
FDT08,OUT010,471.3068466911762
FDC08,OUT035,3805.9486041666673
FDT20,OUT017,646.0888157894736
FDS35,OUT035,1068.5067658349321
FDX58,OUT018,3190.643467582415
FDW58,OUT046,1673.983987286064
DRD27,OUT046,1559.9736407643322
FDH32,OUT019,207.13050352504627
FDS26,OUT035,4125.174474540678
FDQ31,OUT046,1349.5129043321313
FDP11,OUT018,3549.8509475083047
FDD58,OUT017,1559.9736407643322
FDM33,OUT045,3549.8509475083047
FDZ16,OUT049,3011.5252991596626
NCS29,OUT010,471.3068466911762
NCM18,OUT019,207.13050352504627
FDP11,OUT049,3549.8509475083047
NCC42,OUT017,2117.4513803278687
DRM23,OUT046,2843.569789215687
NCN55,OUT027,5041.8214974468065
FDK46,OUT013,4125.174474540678
FDR01,OUT046,3011.5252991596626
NCA05,OUT045,2432.6625807321757
NCP43,OUT017,2843.569789215687
FDR12,OUT010,471.3068466911762
FDQ01,OUT013,4125.174474540678
FDM13,OUT046,2006.4707423197508
FDQ19,OUT017,3805.9486041666673
FDK56,OUT019,471.3068466911762
NCX06,OUT010,471.3068466911762
FDO56,OUT027,2846.400822516553
FDU45,OUT045,1892.0661445161284
FDI16,OUT019,207.13050352504627
FDL32,OUT046,1892.0661445161284
FDA07,OUT046,2006.4707423197508
FDA14,OUT045,2432.6625807321757
FDV46,OUT027,2846.400822516553
NCO07,OUT035,3805.9486041666673
NCP41,OUT046,1673.983987286064
FDY60,OUT018,2006.4707423197508
FDN38,OUT017,4125.174474540678
FDO15,OUT046,1068.5067658349321
FDT60,OUT013,2006.4707423197508
FDA55,OUT035,3805.9486041666673
FDE02,OUT010,207.13050352504627
DRJ39,OUT049,3805.9486041666673
FDV34,OUT035,1068.5067658349321
FDS20,OUT027,5041.8214974468065
FDF02,OUT027,2846.400822516553
FDW40,OUT017,2117.4513803278687
NCB43,OUT046,3190.643467582415
FDR58,OUT017,1349.5129043321313
DRJ59,OUT035,646.0888157894736
NCD30,OUT017,1559.9736407643322
FDE14,OUT017,1559.9736407643322
FDC28,OUT018,1673.983987286064
FDU16,OUT018,1349.5129043321313
NCD19,OUT035,1068.5067658349321
FDU21,OUT046,646.0888157894736
FDV59,OUT027,5041.8214974468065
FDU03,OUT045,3190.643467582415
FDC33,OUT010,471.3068466911762
NCR42,OUT035,646.0888157894736
DRH59,OUT035,1068.5067658349321
NCM31,OUT035,2006.4707423197508
FDS50,OUT035,3805.9486041666673
FDP39,OUT046,1068.5067658349321
FDQ55,OUT013,1892.0661445161284
FDV36,OUT019,207.13050352504627
FDI05,OUT027,2846.400822516553
FDS45,OUT027,2846.400822516553
FDA39,OUT045,646.0888157894736
FDC37,OUT010,207.13050352504627
FDJ60,OUT027,5041.8214974468065
DRQ35,OUT046,2006.4707423197508
NCJ06,OUT046,1892.0661445161284
NCY42,OUT018,2432.6625807321757
DRM37,OUT049,3011.5252991596626
FDR14,OUT045,790.3307954098361
FDE51,OUT049,790.3307954098361
FDT33,OUT017,2633.8398439024386
FDR08,OUT013,1892.0661445161284
FDE36,OUT010,471.3068466911762
FDL22,OUT019,207.13050352504627
FDR44,OUT013,2006.4707423197508
FDI56,OUT019,207.13050352504627
FDE47,OUT010,207.13050352504627
FDV27,OUT010,207.13050352504627
FDV10,OUT049,646.0888157894736
FDC40,OUT045,1349.5129043321313
NCX41,OUT013,3805.9486041666673
NCQ38,OUT027,2846.400822516553
FDV12,OUT027,2846.400822516553
FDE52,OUT017,1349.5129043321313
FDG20,OUT027,5041.8214974468065
FDV16,OUT027,646.0888157894736
FDI32,OUT017,1892.0661445161284
FDJ32,OUT049,1068.5067658349321
FDN39,OUT018,2633.8398439024386
FDY34,OUT017,2633.8398439024386
FDC14,OUT035,646.0888157894736
FDA55,OUT017,3805.9486041666673
FDZ50,OUT010,471.3068466911762
DRG13,OUT049,2633.8398439024386
FDP01,OUT013,2432.6625807321757
NCG54,OUT017,2843.569789215687
FDM13,OUT045,2006.4707423197508
NCO18,OUT027,5041.8214974468065
NCW41,OUT013,2432.6625807321757
FDM52,OUT027,5041.8214974468065
NCF55,OUT035,646.0888157894736
FDT09,OUT046,2117.4513803278687
NCM19,OUT035,1673.983987286064
FDW12,OUT018,2432.6625807321757
FDP15,OUT019,471.3068466911762
FDK36,OUT045,790.3307954098361
FDZ25,OUT035,2843.569789215687
NCW06,OUT049,3011.5252991596626
FDW60,OUT046,2843.569789215687
DRC49,OUT013,2432.6625807321757
NCT17,OUT035,3190.643467582415
NCN06,OUT018,2633.8398439024386
FDC45,OUT013,2843.569789215687
DRJ47,OUT019,471.3068466911762
NCF06,OUT045,4125.174474540678
FDE21,OUT010,207.13050352504627
DRG27,OUT013,646.0888157894736
FDW40,OUT049,2117.4513803278687
NCO53,OUT046,3190.643467582415
FDE23,OUT049,790.3307954098361
FDQ16,OUT046,1673.983987286064
FDS26,OUT045,4125.174474540678
FDZ13,OUT010,207.13050352504627
FDS14,OUT049,2432.6625807321757
FDC10,OUT045,1892.0661445161284
FDY16,OUT049,3190.643467582415
FDJ20,OUT035,2117.4513803278687
FDV43,OUT035,646.0888157894736
FDZ32,OUT027,2846.400822516553
FDR23,OUT046,2843.569789215687
FDN24,OUT035,1068.5067658349321
FDE34,OUT027,5041.8214974468065
FDU31,OUT013,3805.9486041666673
FDW33,OUT018,1673.983987286064
FDU26,OUT046,1892.0661445161284
FDE20,OUT027,5041.8214974468065
NCW05,OUT035,1673.983987286064
FDB22,OUT018,2432.6625807321757
FDO56,OUT046,1892.0661445161284
FDA19,OUT027,2846.400822516553
DRI39,OUT045,1068.5067658349321
FDH52,OUT018,1068.5067658349321
FDZ50,OUT035,3190.643467582415
NCN42,OUT035,2432.6625807321757
FDB53,OUT013,2432.6625807321757
DRG11,OUT017,1673.983987286064
DRK11,OUT027,5041.8214974468065
FDQ60,OUT017,2006.4707423197508
FDT36,OUT017,646.0888157894736
DRG25,OUT018,3190.643467582415
DRJ23,OUT046,3011.5252991596626
FDG05,OUT035,2633.8398439024386
NCK06,OUT018,2006.4707423197508
FDU52,OUT017,2432.6625807321757
FDW07,OUT018,1349.5129043321313
NCM17,OUT045,790.3307954098361
FDA22,OUT045,2633.8398439024386
NCA41,OUT018,3011.5252991596626
FDF38,OUT035,646.0888157894736
FDH52,OUT046,1068.5067658349321
FDY58,OUT019,471.3068466911762
FDZ16,OUT045,3011.5252991596626
NCM18,OUT017,1068.5067658349321
FDA22,OUT018,2633.8398439024386
NCJ43,OUT035,2843.569789215687
FDI34,OUT027,5041.8214974468065
FDG56,OUT046,1068.5067658349321
FDS34,OUT046,1892.0661445161284
DRC01,OUT035,790.3307954098361
FDQ04,OUT035,646.0888157894736
FDK04,OUT035,1068.5067658349321
FDT51,OUT049,1673.983987286064
FDV26,OUT017,3011.5252991596626
FDS04,OUT049,2006.4707423197508
FDW43,OUT018,3805.9486041666673
FDQ28,OUT010,471.3068466911762
NCK06,OUT017,2006.4707423197508
FDS23,OUT018,2006.4707423197508
FDZ36,OUT019,471.3068466911762
FDE56,OUT018,1068.5067658349321
FDW10,OUT027,5041.8214974468065
NCN14,OUT045,3190.643467582415
NCQ18,OUT045,1559.9736407643322
FDW08,OUT017,1673.983987286064
FDU43,OUT035,3805.9486041666673
FDR33,OUT010,207.13050352504627
FDM24,OUT010,471.3068466911762
NCZ05,OUT046,1673.983987286064
NCV41,OUT035,1892.0661445161284
FDV11,OUT018,2843.569789215687
NCY05,OUT035,646.0888157894736
FDV44,OUT018,3190.643467582415
FDW32,OUT049,1349.5129043321313
NCU18,OUT027,2846.400822516553
NCC43,OUT035,4125.174474540678
FDW19,OUT013,1673.983987286064
FDN31,OUT035,3011.5252991596626
FDI48,OUT045,790.3307954098361
FDS24,OUT017,1349.5129043321313
FDF46,OUT049,1892.0661445161284
DRG23,OUT017,2432.6625807321757
FDG14,OUT018,2432.6625807321757
NCY30,OUT049,2843.569789215687
FDO28,OUT018,2006.4707423197508
DRD24,OUT035,2117.4513803278687
FDI33,OUT049,1349.5129043321313
FDN32,OUT046,3190.643467582415
FDR16,OUT045,3549.8509475083047
FDF26,OUT046,2432.6625807321757
NCN29,OUT018,790.3307954098361
FDE20,OUT045,2633.8398439024386
FDA46,OUT046,3011.5252991596626
FDU28,OUT045,3190.643467582415
FDQ48,OUT045,1559.9736407643322
FDV36,OUT013,2117.4513803278687
FDR14,OUT018,1068.5067658349321
FDP23,OUT017,3805.9486041666673
FDP56,OUT013,790.3307954098361
FDK48,OUT010,207.13050352504627
FDR48,OUT046,2432.6625807321757
NCY29,OUT049,1068.5067658349321
FDM22,OUT018,1068.5067658349321
DRJ01,OUT013,2633.8398439024386
FDZ43,OUT045,3805.9486041666673
FDV03,OUT035,2432.6625807321757
FDX11,OUT027,5041.8214974468065
NCA41,OUT027,5041.8214974468065
FDE38,OUT017,2633.8398439024386
FDI27,OUT018,790.3307954098361
FDN32,OUT013,3190.643467582415
NCN43,OUT017,2006.4707423197508
FDB47,OUT027,5041.8214974468065
FDV03,OUT017,2432.6625807321757
NCN30,OUT045,1559.9736407643322
NCV54,OUT010,207.13050352504627
FDV07,OUT013,1673.983987286064
FDP07,OUT049,3011.5252991596626
FDK48,OUT018,1068.5067658349321
FDM15,OUT019,471.3068466911762
FDY19,OUT027,2846.400822516553
FDK46,OUT046,4125.174474540678
FDY11,OUT045,1068.5067658349321
FDH09,OUT046,790.3307954098361
FDO08,OUT027,5041.8214974468065
FDU14,OUT013,4125.174474540678
FDD22,OUT027,2846.400822516553
FDM27,OUT017,2633.8398439024386
FDL02,OUT027,2846.400822516553
NCA17,OUT035,2432.6625807321757
FDE38,OUT019,471.3068466911762
NCG07,OUT049,3190.643467582415
DRC27,OUT013,3805.9486041666673
FDA27,OUT035,4125.174474540678
FDW40,OUT045,2117.4513803278687
DRI11,OUT013,1892.0661445161284
FDN50,OUT046,1559.9736407643322
FDR12,OUT046,2843.569789215687
FDT34,OUT027,2846.400822516553
FDW11,OUT035,1068.5067658349321
NCO30,OUT027,5041.8214974468065
FDZ34,OUT017,3011.5252991596626
FDU45,OUT017,1892.0661445161284
NCD42,OUT035,646.0888157894736
FDX25,OUT045,3190.643467582415
NCR29,OUT046,1068.5067658349321
FDX43,OUT019,471.3068466911762
FDB04,OUT010,207.13050352504627
FDR49,OUT027,790.3307954098361
FDS39,OUT018,2006.4707423197508
FDW58,OUT045,1673.983987286064
FDG22,OUT019,207.13050352504627
FDG31,OUT017,1068.5067658349321
