Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDA20,OUT045,3083.131151962769
FDZ59,OUT035,2717.6670672289893
NCY17,OUT017,663.6010967595018
FDQ28,OUT035,2559.3600545761356
FDV35,OUT017,2516.6508011349465
FDQ36,OUT013,589.2717126604967
FDD34,OUT018,2510.2137891490233
FDK51,OUT045,4178.9855146093305
FDV31,OUT035,2853.186655777376
FDR04,OUT035,1509.7313654040665
FDR14,OUT049,846.042725309085
DRC36,OUT010,445.1682896369169
FDE39,OUT019,300.1715302847382
FDP57,OUT049,1646.2991553300678
FDE57,OUT046,2114.6552340500925
NCN18,OUT046,1739.3531970295935
NCQ05,OUT018,2402.5819436279985
FDW47,OUT035,2013.9624925748308
FDV46,OUT035,2063.3431316832944
NCP29,OUT045,1043.2283965939894
FDE09,OUT018,1683.9506142463592
NCU06,OUT027,6202.202081268111
FDT19,OUT010,442.5372019242856
DRF15,OUT017,2485.616822470659
DRI51,OUT013,2741.2147505307444
NCX54,OUT013,1646.2991553300678
DRE01,OUT013,3897.8105708782186
NCB07,OUT045,2980.736889605837
FDU50,OUT035,1945.3846696085561
FDG40,OUT035,596.9239751034386
FDW10,OUT018,2733.5680524981053
FDX51,OUT013,3113.55625549332
NCP17,OUT045,1047.9121927271676
FDP21,OUT035,3151.548833527656
FDL04,OUT045,1646.2991553300678
FDV23,OUT013,2020.448120334388
FDF24,OUT046,1299.2193014644085
FDH56,OUT027,3158.7276583979883
FDB51,OUT049,959.7919759139195
FDI58,OUT027,2593.737337421665
FDR20,OUT013,752.9211282942578
FDC51,OUT018,1912.8905097235884
FDB16,OUT027,2393.03873475797
FDE40,OUT049,940.7955056930531
NCM17,OUT035,634.0365527580341
FDU56,OUT035,3127.612701371451
FDS32,OUT019,304.24821965781734
FDX02,OUT049,3792.0915703071905
FDT39,OUT027,3947.443025516947
FDE35,OUT017,846.042725309085
NCI42,OUT019,536.8437283442247
DRL23,OUT046,1648.523164764766
FDA10,OUT046,2032.605816490698
FDA11,OUT013,1497.34901289578
NCM06,OUT046,2451.7566236209223
NCT05,OUT035,4153.597259634863
NCQ02,OUT010,477.01450779361824
NCY06,OUT049,2044.171654375874
FDY56,OUT035,3838.991467816433
FDL02,OUT035,1648.523164764766
NCI06,OUT035,2901.969009714551
FDQ14,OUT045,2466.925900255563
FDQ12,OUT017,3896.3818200050755
FDP36,OUT046,759.77378087049
FDK21,OUT027,6298.672202537135
FDO40,OUT045,2504.410892736546
NCK54,OUT019,294.09307814327
FDY09,OUT018,2811.242973563473
NCW30,OUT049,4055.8336883033985
NCC55,OUT027,1136.582684840711
FDE58,OUT018,1840.5054702228506
FDR39,OUT013,3072.9080819501182
FDU28,OUT049,3082.3963947338225
FDH08,OUT017,3900.3688458229344
FDG35,OUT045,2877.93815100557
FDG22,OUT049,598.2687328539865
FDC34,OUT035,2609.9923435317455
FDP15,OUT018,3705.205782481211
FDK34,OUT010,581.2513415808219
FDU45,OUT035,1973.0935874587333
FDQ04,OUT027,1136.582684840711
FDX22,OUT018,3303.379578990178
FDB45,OUT017,1646.2991553300678
NCH43,OUT027,5534.736974862216
DRE60,OUT046,3700.612887118111
FDD17,OUT027,6298.672202537135
NCM54,OUT017,2038.3238722475137
NCH55,OUT013,2049.3047988135986
NCT06,OUT017,2621.5195653506385
FDA48,OUT027,5636.2327376997555
FDY58,OUT027,6195.335504964718
FDO25,OUT045,3665.7038653796853
FDN50,OUT045,1494.9713745131312
FDH35,OUT035,2648.7520786476757
FDK09,OUT045,3801.605026534018
FDO16,OUT013,1335.9689302171453
FDW11,OUT045,1120.17680231034
FDU47,OUT027,3362.760485423714
NCQ42,OUT010,272.4320274179701
FDK55,OUT027,2447.569853519335
FDN08,OUT049,1951.547130837263
FDT57,OUT045,3943.7915821577135
FDJ12,OUT018,3284.7255803474127
DRL59,OUT017,797.34608292883
NCN53,OUT046,598.2687328539865
FDO51,OUT010,91.74072070543319
FDK56,OUT017,3110.279281888509
FDY12,OUT035,821.150467317736
FDU15,OUT035,603.5427462436776
FDQ19,OUT046,3882.552556414032
DRF15,OUT045,2499.9655074398415
DRE25,OUT019,241.63399560022725
FDK57,OUT018,1856.8311797251954
FDD33,OUT010,594.0670982326901
FDR34,OUT027,6243.95483606336
FDU04,OUT045,2005.440577993824
FDE35,OUT019,167.89669170471737
NCD31,OUT035,2673.189677668689
FDJ56,OUT035,1618.6307791012157
NCU53,OUT046,2538.5487198378787
FDD39,OUT035,3702.7082867148624
NCU17,OUT019,253.08856383438535
FDJ20,OUT046,2038.9648299951348
NCW41,OUT018,2509.8847412741015
FDL52,OUT035,616.8666395298578
FDS39,OUT035,2105.142668085937
DRJ47,OUT045,2812.0908114993263
FDP13,OUT010,91.74072070543319
DRK39,OUT010,188.01450717354433
FDF28,OUT010,271.6455425367535
FDB09,OUT045,2012.0342657282026
FDM51,OUT046,1574.731183199283
DRM49,OUT018,710.0470983736096
DRF23,OUT013,2769.197103066357
DRH01,OUT035,2858.4799217166815
FDH12,OUT027,2631.8526772067494
FDA28,OUT019,297.60211431595206
FDW37,OUT018,1385.4466062894367
FDF02,OUT046,1648.523164764766
DRL37,OUT046,635.3813105085821
NCF43,OUT046,2101.4925069991396
FDH08,OUT010,585.7468477987629
FDR34,OUT019,575.995523564455
NCK19,OUT049,3111.7304220989645
NCD55,OUT018,616.5804237973289
FDT27,OUT049,3842.616018349955
FDQ57,OUT045,2456.786565007635
FDA47,OUT035,2603.8420525758957
DRG15,OUT027,1748.6380761234498
FDE05,OUT018,2407.6295523474428
FDN46,OUT046,1630.428250575661
FDX27,OUT027,2576.268480281535
FDT51,OUT045,1720.4412144292062
FDU33,OUT013,647.0411053909418
FDJ16,OUT027,1624.6529076477566
FDD20,OUT019,297.6702560351703
FDT36,OUT049,598.2687328539865
DRF15,OUT027,3936.294066888861
FDN52,OUT010,197.1529851802028
FDC22,OUT027,5464.9022133081335
FDX15,OUT045,2582.9574916157785
FDT13,OUT013,3110.658356438877
FDU04,OUT017,2024.416669352186
FDU31,OUT019,554.2203365569877
FDW59,OUT027,2356.5495708091685
NCO29,OUT046,2574.714254643751
FDL15,OUT035,2547.1540618554827
FDI41,OUT049,2499.85511573077
FDQ48,OUT049,1564.5958101409344
DRI39,OUT013,849.6758349061118
FDI08,OUT013,4100.618163910025
FDC21,OUT049,1714.7928666342727
FDF58,OUT035,1011.3437832780152
FDS08,OUT010,424.11928390552123
FDE47,OUT045,2011.5976960054736
NCP18,OUT019,351.79523576679645
NCR41,OUT013,1518.1052000988734
FDA27,OUT013,4096.291539506438
FDA43,OUT035,3131.0950467459647
FDA49,OUT045,1364.714386208058
NCE55,OUT018,2839.2709930482033
DRM49,OUT027,1136.582684840711
FDF22,OUT027,5481.675960997804
FDQ15,OUT018,1283.1879233489024
NCS54,OUT017,2886.5300907452397
NCY05,OUT013,595.8904838007358
FDR45,OUT046,3929.4563646911593
FDK57,OUT049,2016.987424567644
FDF41,OUT010,589.4102997676217
FDV21,OUT046,2053.038560695255
FDD51,OUT046,747.9869723386151
FDF33,OUT046,1671.608137822953
FDA38,OUT046,3887.2722270037634
FDR56,OUT045,3050.088378156874
NCN41,OUT017,2022.2043760211259
FDC60,OUT027,2505.696904915452
FDB47,OUT045,3618.641861577227
DRH01,OUT013,2803.473931310557
FDW08,OUT046,1648.523164764766
FDF38,OUT027,1136.582684840711
FDY32,OUT017,2553.966865688586
FDG34,OUT049,1669.3841283882546
FDG47,OUT019,575.7064489153586
NCF18,OUT035,3061.7435581949285
FDL39,OUT019,468.50870209142056
NCH55,OUT035,2049.092804618345
DRJ35,OUT049,947.3639816101377
FDS44,OUT035,3930.1616408478667
DRE01,OUT018,3508.1856722176612
FDY39,OUT013,3145.2440421222454
FDY32,OUT018,2459.747127075233
FDR33,OUT027,3085.419663841761
NCP50,OUT049,1280.9466668799482
FDZ47,OUT018,1544.6157372579103
FDU57,OUT049,2446.252269715884
FDY44,OUT013,3113.55625549332
DRH59,OUT018,1134.3375068733476
FDB03,OUT027,6197.354260837474
FDY46,OUT045,3009.2458497683065
FDM39,OUT045,2862.04505495289
FDY36,OUT035,1205.1561085527185
NCM55,OUT035,3139.6792587613904
FDJ50,OUT010,144.83809248188817
DRL60,OUT013,2399.311617613809
NCJ54,OUT049,3836.8514178919922
FDX59,OUT017,596.9239751034386
FDI07,OUT013,3107.5861340945903
DRF51,OUT010,91.74072070543319
FDM14,OUT017,1672.3548481296154
FDP21,OUT045,3090.4405231320516
FDE40,OUT035,1056.8151146066098
FDE05,OUT035,2514.6013349389304
FDM13,OUT027,3340.937810036859
FDC34,OUT027,3879.0468754982667
NCI55,OUT018,1911.3442347230803
NCE43,OUT018,2672.107270001792
FDW58,OUT018,1640.9282190774218
FDG60,OUT045,3912.5896703191893
FDV31,OUT017,2839.808562945793
FDR47,OUT013,3059.1338990055583
FDM60,OUT019,91.74072070543319
NCF06,OUT018,3689.7714799141554
NCN26,OUT027,3132.5031630950875
FDQ59,OUT049,1360.467382686032
FDF09,OUT046,604.8875039942257
NCS06,OUT017,4121.421219026071
FDT44,OUT046,1970.3474993849832
FDI19,OUT017,4000.5677397413488
FDT22,OUT017,919.8329356738042
NCF54,OUT027,4278.680613847046
DRG25,OUT045,3071.275255698124
FDB59,OUT017,3033.126211170887
FDQ37,OUT017,3040.546842587691
FDP56,OUT035,758.429023119942
FDW44,OUT035,2886.626138720656
FDJ26,OUT010,580.8213851585933
FDU43,OUT018,3461.0393844421337
FDW33,OUT045,1646.2991553300678
NCX53,OUT027,3410.2798437113042
FDN56,OUT010,344.22574561907714
DRF15,OUT049,2468.3469726855456
FDO33,OUT017,1954.5212995771697
FDZ39,OUT010,222.70335578167678
NCJ19,OUT017,854.7495508588695
FDU01,OUT035,3078.7866071682975
FDT12,OUT035,3852.9619289101415
NCM18,OUT018,1021.9947989708
FDP19,OUT017,2031.6363321578901
NCR42,OUT049,598.2687328539865
FDN10,OUT046,1976.363726307553
FDG44,OUT017,844.9527449192501
FDQ10,OUT046,2852.2573765544776
DRH13,OUT049,1646.2991553300678
FDT52,OUT013,3963.6455755172688
FDM56,OUT045,1719.1519076896498
NCO43,OUT010,221.58471441736313
NCV29,OUT035,2938.3513479915873
NCF06,OUT013,4124.179189426759
FDO50,OUT035,1416.0227644861
FDT59,OUT013,3821.213271587066
FDX40,OUT027,1136.582684840711
FDE50,OUT017,3053.7768857430196
FDX51,OUT017,3118.9449626001924
NCD30,OUT018,1544.6157372579103
FDK15,OUT013,1623.705665761188
FDL12,OUT045,969.3504716567535
FDK46,OUT017,4186.314836051545
DRH49,OUT010,181.59639690994524
FDQ57,OUT046,2439.5167152225213
FDY59,OUT017,1449.5566331433938
FDO09,OUT018,3796.6771137038727
NCG30,OUT035,2038.7289405681618
FDM09,OUT017,2713.9468600856944
NCN17,OUT027,2597.5750252304597
NCS42,OUT013,1386.2020430075715
FDD02,OUT019,295.0536222845933
FDE34,OUT013,3113.40779241226
FDU38,OUT045,3067.0888372959175
FDB33,OUT046,2586.6149546959077
NCJ29,OUT017,1366.5337240626159
FDZ27,OUT035,758.429023119942
FDI40,OUT013,1567.0166938238651
FDG22,OUT013,595.8904838007358
FDT51,OUT017,1722.1226274310104
FDF20,OUT018,3015.1662274293867
FDV50,OUT035,2025.6297078959697
FDT02,OUT049,600.4861340618297
DRC49,OUT017,2443.9710130277244
FDF26,OUT049,2446.252269715884
FDV52,OUT035,2000.1588661893018
FDX59,OUT049,598.2687328539865
FDV25,OUT035,3826.346546412123
FDW23,OUT027,1136.582684840711
FDE53,OUT018,1637.9574993360611
FDA19,OUT017,2026.446913724266
FDH22,OUT046,2030.4007598679161
NCO41,OUT013,1535.6411698666611
FDX12,OUT017,3996.1689869715174
FDF17,OUT013,3113.312333812384
FDS11,OUT045,3801.599612281333
FDR51,OUT035,2512.399581433172
FDT49,OUT010,222.3110890336512
FDC56,OUT013,2000.6287392975012
FDR13,OUT027,3132.5031630950875
FDQ60,OUT035,2012.2258742028434
FDN38,OUT049,3926.047178030313
NCL29,OUT013,2484.031209155266
FDO13,OUT027,4053.103728972749
FDE26,OUT018,2353.03284681586
FDA31,OUT010,421.3001951150768
FDX14,OUT035,1199.5268562002645
FDA34,OUT045,2878.0893739156886
FDF26,OUT013,2428.9573558795873
FDE38,OUT045,2646.516510795511
DRI11,OUT046,1955.9367693447637
FDQ60,OUT027,3178.655183198874
FDL21,OUT027,1136.582684840711
DRC12,OUT027,5381.083858063822
FDC47,OUT046,3766.2539611607253
FDE57,OUT045,2025.3507762244471
FDT14,OUT045,1993.8855429368916
NCZ53,OUT046,3105.095961773146
FDE28,OUT018,3345.7133092796744
FDR19,OUT035,2516.205172225618
NCF54,OUT019,415.32200195403965
FDZ08,OUT046,1356.4073650995292
NCJ05,OUT018,2440.393368218535
FDF59,OUT046,2044.0531956151672
NCO05,OUT035,1625.929675195886
FDW24,OUT018,744.1909518817577
NCX42,OUT018,2570.524249398754
NCA53,OUT035,758.429023119942
FDI45,OUT019,416.6554847579337
FDG46,OUT046,1913.1562159063335
FDM20,OUT010,579.7011433838028
FDW11,OUT010,165.40557528592424
FDX08,OUT035,2994.1673825067323
NCK17,OUT035,623.8629677111054
FDK32,OUT018,2439.136026542449
NCA42,OUT035,2599.151456587121
DRI01,OUT035,2852.4255404781525
NCL55,OUT049,4045.159938211596
DRE25,OUT018,1483.1457955206433
FDD14,OUT017,3072.5290073997503
FDB10,OUT046,3896.845875635742
DRN11,OUT035,2485.8125376821954
FDP38,OUT018,757.1178025200304
NCA30,OUT017,3043.8256923919166
FDT15,OUT017,3141.2788004020817
NCP55,OUT018,843.4382750158134
FDF12,OUT035,2498.628089662106
FDM21,OUT018,3741.0317557451526
FDX56,OUT035,3509.847933683488
FDF10,OUT017,2517.124965515884
FDT32,OUT045,3012.1437488227493
FDM51,OUT018,1623.878290417021
NCR50,OUT018,2449.8805333792693
FDI19,OUT049,3978.210166229813
FDX21,OUT017,1655.3205539383
FDR31,OUT035,2511.342162441444
FDY02,OUT013,4090.609584678077
NCA29,OUT045,2887.3838386387015
NCX17,OUT046,3732.9769113236375
FDM12,OUT045,3063.867742080346
FDI53,OUT027,3987.958371231995
NCU30,OUT049,2595.374953658622
FDC56,OUT027,3232.9337396915735
FDK27,OUT018,1912.8905097235884
NCK18,OUT017,2714.0483564258525
FDB52,OUT019,568.5866484831854
DRG25,OUT027,5185.195246207886
FDZ13,OUT049,787.5965876684303
FDB57,OUT019,580.1980569794646
FDR40,OUT046,1335.8069666460535
NCO14,OUT019,92.47226800870749
NCN19,OUT045,3029.6053036324283
FDQ28,OUT019,345.1800930740132
FDO13,OUT018,2484.0493790926002
FDK48,OUT013,1268.863483264991
FDU07,OUT018,2395.81712403257
FDW20,OUT046,2053.248287248466
FDV12,OUT010,219.0113511304002
FDH24,OUT013,2563.825521982652
FDV59,OUT049,3678.0470613447515
FDK57,OUT045,1982.1753575725397
FDL16,OUT027,1136.582684840711
NCQ17,OUT046,2463.796168980196
FDJ15,OUT018,3059.341903984559
FDX24,OUT049,1449.5566331433938
FDT47,OUT046,1515.3458189211306
FDT10,OUT049,951.1723687576358
FDZ37,OUT018,1370.3477138995647
FDW43,OUT027,6274.059257821514
DRN36,OUT017,1497.34901289578
FDJ14,OUT045,1291.1845283873351
FDA32,OUT013,3635.2160631483976
FDJ38,OUT019,502.06466371279544
FDQ57,OUT017,2464.83096371076
NCQ41,OUT019,478.86907100228666
FDG56,OUT049,946.3445641295355
DRC13,OUT027,3285.3958776447453
FDV55,OUT035,2553.1325801414587
FDQ49,OUT045,2614.469033639997
FDE29,OUT010,165.15395911903232
FDR03,OUT013,3436.184904575662
FDD45,OUT049,1449.5566331433938
FDN38,OUT010,589.2424016164263
FDT56,OUT046,857.1384440457233
FDT48,OUT045,3136.0411388507036
FDU03,OUT049,3016.514872914791
FDC56,OUT010,264.61491806894054
NCO43,OUT027,2575.059104875647
FDQ27,OUT017,1638.8178030065737
FDR03,OUT046,3467.6528789086856
DRH23,OUT010,165.15395911903232
FDG22,OUT045,616.8666395298578
NCJ42,OUT013,1646.2991553300678
FDR24,OUT046,1388.4260524422696
FDW60,OUT035,2878.9817040909875
FDJ08,OUT013,3106.6173266209958
DRL59,OUT018,786.797795954192
FDG60,OUT010,596.7341935972825
FDW27,OUT017,2487.622758356026
FDX14,OUT018,1292.706662066612
FDC20,OUT013,836.1619802561145
NCS29,OUT018,3753.4380434171617
FDJ56,OUT046,1625.929675195886
FDB20,OUT019,184.55662587489115
FDL28,OUT027,6134.050581602488
FDW01,OUT018,2433.302116513553
FDL03,OUT046,3028.3092128394846
FDX22,OUT049,3708.437362016589
FDJ21,OUT035,2558.966490170355
FDR31,OUT045,2462.6204750365314
FDG21,OUT035,2552.987971884379
FDS22,OUT027,1136.582684840711
FDK08,OUT035,1569.2407032585634
FDE17,OUT018,2439.136026542449
NCN30,OUT017,1504.6935444168523
FDT50,OUT046,1525.1256029229596
NCX42,OUT049,2584.8696943710006
FDJ12,OUT035,3698.7953278538357
NCA18,OUT027,3152.256960834665
FDP23,OUT019,544.4972086659432
FDX12,OUT013,3964.658903541148
FDN40,OUT018,2379.323552898802
FDV48,OUT035,1282.5012048189549
NCY54,OUT013,2804.8015675502024
FDL16,OUT010,92.47226800870749
FDR45,OUT018,3522.2061503050877
FDJ52,OUT046,2563.5265585497023
DRG01,OUT017,1265.0460908535306
FDP52,OUT013,3797.7530612757214
FDU58,OUT017,3132.7811609533046
FDL02,OUT045,1646.2991553300678
FDG28,OUT013,3963.6455755172688
FDA19,OUT035,2031.0005720654785
FDW46,OUT027,1772.2097427808405
NCD43,OUT049,1646.2991553300678
DRG39,OUT013,781.2213340087321
NCF55,OUT049,598.2687328539865
FDJ07,OUT046,1969.9627313782871
FDE08,OUT046,2487.141042951432
FDP56,OUT019,117.58891169656779
FDT45,OUT045,838.9254006029134
FDF17,OUT018,3028.048007287852
FDX44,OUT046,1371.9823984799639
FDM28,OUT027,4948.886090786244
FDI36,OUT049,3109.787119831956
FDS07,OUT045,1936.2271030772265
FDD36,OUT045,1948.9852556102812
FDW11,OUT046,971.7374430577084
FDN40,OUT049,2438.137681914652
NCQ18,OUT049,1537.807601643646
NCQ54,OUT017,2721.0384481572423
NCS42,OUT045,1420.166792849931
DRH39,OUT010,173.20556184706297
FDC09,OUT027,2541.3654202053904
FDT08,OUT010,345.4551952470384
FDC08,OUT035,3828.889654563819
FDT20,OUT017,603.5427462436776
FDS35,OUT035,1069.8500182556063
FDX58,OUT018,3033.8955542323342
FDW58,OUT046,1651.4938845061267
DRD27,OUT046,1572.2114229999238
FDH32,OUT019,244.45712407193633
FDS26,OUT035,4155.362681934197
FDQ31,OUT046,1371.387695109717
FDP11,OUT018,3298.6773909658896
FDD58,OUT017,1567.0166938238651
FDM33,OUT045,3640.1817440691466
FDZ16,OUT049,3106.2131233776554
NCS29,OUT010,588.4340850687346
NCM18,OUT019,167.88860910679102
FDP11,OUT049,3717.245831626594
NCC42,OUT017,2105.1592402822866
DRM23,OUT046,2818.302726972829
NCN55,OUT027,6188.767948076262
FDK46,OUT013,4180.524868588201
FDR01,OUT046,3137.5757113296027
NCA05,OUT045,2504.410892736546
NCP43,OUT017,2881.746419178407
FDR12,OUT010,417.9186846366505
FDQ01,OUT013,4036.9917528916076
FDM13,OUT046,2040.731493729717
FDQ19,OUT017,3943.112379787823
FDK56,OUT019,473.7412053241007
NCX06,OUT010,484.22772179497844
FDO56,OUT027,3142.3412466191526
FDU45,OUT045,1851.6387079800543
FDI16,OUT019,167.6450755378255
FDL32,OUT046,1946.910052493989
FDA07,OUT046,2036.3022333693912
FDA14,OUT045,2504.410892736546
FDV46,OUT027,3357.4933416237136
NCO07,OUT035,3699.08700543402
NCP41,OUT046,1648.523164764766
FDY60,OUT018,1990.1939428219935
FDN38,OUT017,3983.612178583906
FDO15,OUT046,1149.5671402378193
FDT60,OUT013,2018.1493214351085
FDA55,OUT035,3838.991467816433
FDE02,OUT010,213.74591295904062
DRJ39,OUT049,3749.2471548501753
FDV34,OUT035,1153.9136805883886
FDS20,OUT027,5181.995879049294
FDF02,OUT027,2631.8526772067494
FDW40,OUT017,2174.3044476044884
NCB43,OUT046,3047.2529742455354
FDR58,OUT017,1388.8320046199744
DRJ59,OUT035,623.8629677111054
NCD30,OUT017,1561.6250903995733
FDE14,OUT017,1535.6411698666611
FDC28,OUT018,1637.9574993360611
FDU16,OUT018,1340.3233368002707
NCD19,OUT035,849.8621492860243
FDU21,OUT046,600.4861340618297
FDV59,OUT027,5467.640609802864
FDU03,OUT045,3005.159741468825
FDC33,OUT010,550.7949903882309
NCR42,OUT035,596.9239751034386
DRH59,OUT035,1172.9152852410648
NCM31,OUT035,2113.2314822545113
FDS50,OUT035,3826.5022387853182
FDP39,OUT046,825.0588847467989
FDQ55,OUT013,1970.9782092221044
FDV36,OUT019,299.2496844294558
FDI05,OUT027,2108.334469045462
FDS45,OUT027,2541.3654202053904
FDA39,OUT045,622.1307414643447
FDC37,OUT010,243.10020827704002
FDJ60,OUT027,4135.207788236503
DRQ35,OUT046,2024.2073112851926
NCJ06,OUT046,2029.2870422320377
NCY42,OUT018,2394.950386643663
DRM37,OUT049,3102.8849599245955
FDR14,OUT045,787.5965876684303
FDE51,OUT049,648.0617517363181
FDT33,OUT017,2676.141609519659
FDR08,OUT013,1858.397720546286
FDE36,OUT010,406.9344658410786
FDL22,OUT019,239.02371292174922
FDR44,OUT013,2030.9471157760463
FDI56,OUT019,227.23446829821378
FDE47,OUT010,273.0349474235047
FDV27,OUT010,204.20905231184827
FDV10,OUT049,627.4893708811093
FDC40,OUT045,1272.4031191467416
NCX41,OUT013,3622.599634778704
NCQ38,OUT027,2541.3654202053904
FDV12,OUT027,2617.0712616975034
FDE52,OUT017,1371.4829957186928
FDG20,OUT027,4507.025814387786
FDV16,OUT027,1136.582684840711
FDI32,OUT017,1951.001061175346
FDJ32,OUT049,961.4097893985708
FDN39,OUT018,2679.790449013715
FDY34,OUT017,2722.7846634242164
FDC14,OUT035,626.1446131305613
FDA55,OUT017,3859.583034614912
FDZ50,OUT010,481.6003852502814
DRG13,OUT049,2586.9991686223843
FDP01,OUT013,2481.1822363796578
NCG54,OUT017,2853.3951338390925
FDM13,OUT045,2009.3385389140772
NCO18,OUT027,4924.674200978489
NCW41,OUT013,2492.059829702294
FDM52,OUT027,3929.0878539942773
NCF55,OUT035,596.9239751034386
FDT09,OUT046,2068.041411658975
NCM19,OUT035,1719.1519076896498
FDW12,OUT018,2398.6544530521974
FDP15,OUT019,577.7639797909821
FDK36,OUT045,758.429023119942
FDZ25,OUT035,2896.691328517677
NCW06,OUT049,3122.6118869679935
FDW60,OUT046,2899.5076956006565
DRC49,OUT013,2405.2901358997856
NCT17,OUT035,3119.5865457225386
NCN06,OUT018,2479.816671362486
FDC45,OUT013,2788.7686340146374
DRJ47,OUT019,417.14855801242413
NCF06,OUT045,4093.982732750374
FDE21,OUT010,267.29020455003285
DRG27,OUT013,616.2107052681637
FDW40,OUT049,2107.8420972702625
NCO53,OUT046,3111.060774121706
FDE23,OUT049,656.0381255844317
FDQ16,OUT046,1668.1712391142187
FDS26,OUT045,4094.5359056930197
FDZ13,OUT010,96.37295722480279
FDS14,OUT049,2454.716005452353
FDC10,OUT045,1949.0371209599728
FDY16,OUT049,3087.930942683766
FDJ20,OUT035,2038.7289405681618
FDV43,OUT035,634.0365527580341
FDZ32,OUT027,2541.3654202053904
FDR23,OUT046,2828.884511370208
FDN24,OUT035,838.9079023845873
FDE34,OUT027,5265.78438360779
FDU31,OUT013,3639.1795521693675
FDW33,OUT018,1637.9574993360611
FDU26,OUT046,1969.4434263719363
FDE20,OUT027,4332.08451543804
NCW05,OUT035,1648.523164764766
FDB22,OUT018,2393.722187487767
FDO56,OUT046,1963.8214465495257
FDA19,OUT027,3336.1333293433086
DRI39,OUT045,859.5565799590821
FDH52,OUT018,918.6403190433158
FDZ50,OUT035,3151.187759784816
NCN42,OUT035,2549.5464969640616
FDB53,OUT013,2463.3854320226746
DRG11,OUT017,1665.9472296795202
DRK11,OUT027,3934.3549977942766
FDQ60,OUT017,2007.162492357494
FDT36,OUT017,596.9239751034386
DRG25,OUT018,3056.4440049301156
DRJ23,OUT046,3055.8635762145186
FDG05,OUT035,2595.8221586600807
NCK06,OUT018,1902.2373672503018
FDU52,OUT017,2469.0264734060356
FDW07,OUT018,1371.9442439669356
NCM17,OUT045,654.6933678338836
FDA22,OUT045,2698.1662930703933
NCA41,OUT018,3021.6216956522676
FDF38,OUT035,626.1446131305613
FDH52,OUT046,971.0784797706619
FDY58,OUT019,577.0951437453369
FDZ16,OUT045,3035.9604774665813
NCM18,OUT017,1022.4394706132239
FDA22,OUT018,2573.4798270814567
NCJ43,OUT035,2869.1874201262563
FDI34,OUT027,6191.551039750084
FDG56,OUT046,1002.4505733994747
FDS34,OUT046,1967.428003384231
DRC01,OUT035,759.8821012940908
FDQ04,OUT035,622.1307414643447
FDK04,OUT035,849.8621492860243
FDT51,OUT049,1717.7635863756336
FDV26,OUT017,3043.444741642134
FDS04,OUT049,2099.0869062700654
FDW43,OUT018,3355.246181049708
FDQ28,OUT010,348.16490552646627
NCK06,OUT017,2024.416669352186
FDS23,OUT018,1904.267611622381
FDZ36,OUT019,500.201093696762
FDE56,OUT018,974.2210809815989
FDW10,OUT027,4638.82924291313
NCN14,OUT045,3004.8216662015307
NCQ18,OUT045,1552.8593635833167
FDW08,OUT017,1654.5982876761377
FDU43,OUT035,3969.6045689117336
FDR33,OUT010,244.66048994763048
FDM24,OUT010,345.68665629519705
NCZ05,OUT046,1648.523164764766
NCV41,OUT035,1842.712969856758
FDV11,OUT018,2766.8917579503745
NCY05,OUT035,603.5427462436776
FDV44,OUT018,3048.4953943959017
FDW32,OUT049,1331.4024791285617
NCU18,OUT027,3407.424658524689
NCC43,OUT035,4066.767440489463
FDW19,OUT013,1719.1519076896498
FDN31,OUT035,3128.197147691522
FDI48,OUT045,763.9749305334765
FDS24,OUT017,1386.2020430075715
FDF46,OUT049,1968.8013078319552
DRG23,OUT017,2437.9924947417485
FDG14,OUT018,2399.449280555708
NCY30,OUT049,2935.5083911572856
FDO28,OUT018,1902.2373672503018
DRD24,OUT035,2122.774532992078
FDI33,OUT049,1386.2020430075715
FDN32,OUT046,3092.720947408238
FDR16,OUT045,3629.3830205918157
FDF26,OUT046,2450.368383222413
NCN29,OUT018,744.1909518817577
FDE20,OUT045,2772.652003322877
FDA46,OUT046,3109.665533924248
FDU28,OUT045,3012.1437488227493
FDQ48,OUT045,1567.0166938238651
FDV36,OUT013,2053.224392016747
FDR14,OUT018,820.9268399732832
FDP23,OUT017,3746.4679353341303
FDP56,OUT013,770.0266148891175
FDK48,OUT010,174.10090834509836
FDR48,OUT046,2458.2241589948094
NCY29,OUT049,859.5565799590821
FDM22,OUT018,829.044655549943
DRJ01,OUT013,2474.1269060025775
FDZ43,OUT045,3963.177235161268
FDV03,OUT035,2558.492325789417
FDX11,OUT027,5160.180393378419
NCA41,OUT027,5401.2406085354105
FDE38,OUT017,2655.8529524072733
FDI27,OUT018,732.4041433498828
FDN32,OUT013,3095.497781019743
NCN43,OUT017,2032.7710129261943
FDB47,OUT027,5525.842574089059
FDV03,OUT017,2518.5510112462925
NCN30,OUT045,1552.8593635833167
NCV54,OUT010,272.7829085673407
FDV07,OUT013,1696.107678392032
FDP07,OUT049,3076.5593053037255
FDK48,OUT018,1119.563138231489
FDM15,OUT019,339.73813900549897
FDY19,OUT027,3142.3412466191526
FDK46,OUT046,4137.3338146239375
FDY11,OUT045,1069.5933160596685
FDH09,OUT046,799.3221080661194
FDO08,OUT027,4200.9340765769675
FDU14,OUT013,4103.102275849926
